459	важно	важный	ADJ	_	Degree=Pos|Gender=Neut|Number=Sing|Variant=Short	_	_	_	@dtp1985m-words#@dtp1985m#140.064#140.227
460	/	/	PUNCT	_	_	_	_	_	@dtp1985m-words#@dtp1985m#140.227#140.39
461	для	для	ADP	_	_	_	_	_	@dtp1985m-words#@dtp1985m#140.39#140.553
462	ч..	ч..	X	_	_	_	_	_	@dtp1985m-words#@dtp1985m#140.553#140.716
463	для	для	ADP	_	_	_	_	_	@dtp1985m-words#@dtp1985m#140.716#140.879
464	чего	что	PRON	_	Case=Gen	_	_	_	@dtp1985m-words#@dtp1985m#140.879#141.042
465	?	?	PUNCT	_	_	_	_	_	@dtp1985m-words#@dtp1985m#141.042#141.205
466	будем	быть	AUX	_	Aspect=Imp|Mood=Ind|Number=Plur|Person=1|Tense=Pres|VerbForm=Fin|Voice=Act	_	_	_	@dtp1985m-words#@dtp1985m#141.205#141.368
467	ли	ли	PART	_	_	_	_	_	@dtp1985m-words#@dtp1985m#141.368#141.531
468	мы	мы	PRON	_	Case=Nom|Number=Plur|Person=1	_	_	_	@dtp1985m-words#@dtp1985m#141.531#141.694
469	с	с	ADP	_	_	_	_	_	@dtp1985m-words#@dtp1985m#141.694#141.857
470	ним	он	PRON	_	Case=Ins|Gender=Masc|Number=Sing|Person=3	_	_	_	@dtp1985m-words#@dtp1985m#141.857#142.02
471	дружить	дружить	VERB	_	Aspect=Imp|VerbForm=Inf|Voice=Act	_	_	_	@dtp1985m-words#@dtp1985m#142.02#142.183
472	/	/	PUNCT	_	_	_	_	_	@dtp1985m-words#@dtp1985m#142.183#142.346
473	вот	вот	PART	_	_	_	_	_	@dtp1985m-words#@dtp1985m#142.346#142.509
474	э	э	INTJ	_	_	_	_	_	@dtp1985m-words#@dtp1985m#142.509#142.672
475	/	/	PUNCT	_	_	_	_	_	@dtp1985m-words#@dtp1985m#142.672#142.835
476	так	так	ADV	_	Degree=Pos	_	_	_	@dtp1985m-words#@dtp1985m#142.835#142.998
477	?	?	PUNCT	_	_	_	_	_	@dtp1985m-words#@dtp1985m#142.998#143.163
478	не	не	PART	_	Polarity=Neg	_	_	_	@dtp1985m-words#@dtp1985m#144.901#145.067
479	ну	ну	PART	_	_	_	_	_	@dtp1985m-words#@dtp1985m#145.067#145.233
480	у	у	ADP	_	_	_	_	_	@dtp1985m-words#@dtp1985m#145.233#145.399
481	нас	мы	PRON	_	Case=Gen|Number=Plur|Person=1	_	_	_	@dtp1985m-words#@dtp1985m#145.399#145.565
482	есть	быть	VERB	_	Aspect=Imp|Mood=Ind|Number=Plur|Person=3|Tense=Pres|VerbForm=Fin|Voice=Act	_	_	_	@dtp1985m-words#@dtp1985m#145.565#145.731
483	знакомые	знакомый	NOUN	_	Animacy=Anim|Case=Nom|Gender=Masc|Number=Plur	_	_	_	@dtp1985m-words#@dtp1985m#145.731#145.897
484	/	/	PUNCT	_	_	_	_	_	@dtp1985m-words#@dtp1985m#145.897#146.063
485	у	у	ADP	_	_	_	_	_	@dtp1985m-words#@dtp1985m#146.063#146.229
486	которых	который	PRON	_	Case=Gen	_	_	_	@dtp1985m-words#@dtp1985m#146.229#146.395
487	/	/	PUNCT	_	_	_	_	_	@dtp1985m-words#@dtp1985m#146.395#146.561
488	нам	мы	PRON	_	Case=Dat|Number=Plur|Person=1	_	_	_	@dtp1985m-words#@dtp1985m#146.561#146.727
489	кажется	казаться	VERB	_	Aspect=Imp|Mood=Ind|Number=Sing|Person=3|Tense=Pres|VerbForm=Fin|Voice=Mid	_	_	_	@dtp1985m-words#@dtp1985m#146.727#146.893
490	/	/	PUNCT	_	_	_	_	_	@dtp1985m-words#@dtp1985m#146.893#147.059
491	не	не	PART	_	Polarity=Neg	_	_	_	@dtp1985m-words#@dtp1985m#147.059#147.225
492	очень	очень	ADV	_	Degree=Pos	_	_	_	@dtp1985m-words#@dtp1985m#147.225#147.391
493	хорошее	хороший	ADJ	_	Case=Nom|Degree=Pos|Gender=Neut|Number=Sing	_	_	_	@dtp1985m-words#@dtp1985m#147.391#147.557
494	чувство	чувство	NOUN	_	Animacy=Inan|Case=Nom|Gender=Neut|Number=Sing	_	_	_	@dtp1985m-words#@dtp1985m#147.557#147.723
495	юмора	юмор	NOUN	_	Animacy=Inan|Case=Gen|Gender=Masc|Number=Sing	_	_	_	@dtp1985m-words#@dtp1985m#147.723#147.889
496	/	/	PUNCT	_	_	_	_	_	@dtp1985m-words#@dtp1985m#147.889#148.055
497	но	но	CCONJ	_	_	_	_	_	@dtp1985m-words#@dtp1985m#148.055#148.221
498	мы	мы	PRON	_	Case=Nom|Number=Plur|Person=1	_	_	_	@dtp1985m-words#@dtp1985m#148.221#148.387
499	с	с	ADP	_	_	_	_	_	@dtp1985m-words#@dtp1985m#148.387#148.553
500	ними	они	PRON	_	Case=Ins|Number=Plur|Person=3	_	_	_	@dtp1985m-words#@dtp1985m#148.553#148.719
501	/	/	PUNCT	_	_	_	_	_	@dtp1985m-words#@dtp1985m#148.719#148.885
502	но	но	CCONJ	_	_	_	_	_	@dtp1985m-words#@dtp1985m#148.885#149.051
503	они	они	PRON	_	Case=Nom|Number=Plur|Person=3	_	_	_	@dtp1985m-words#@dtp1985m#149.051#149.217
504	же	же	PART	_	_	_	_	_	@dtp1985m-words#@dtp1985m#149.217#149.383
505	хорошие	хороший	ADJ	_	Case=Nom|Degree=Pos|Number=Plur	_	_	_	@dtp1985m-words#@dtp1985m#149.383#149.549
506	люди	человек	NOUN	_	Animacy=Anim|Case=Nom|Gender=Masc|Number=Plur	_	_	_	@dtp1985m-words#@dtp1985m#149.549#149.715
507	/	/	PUNCT	_	_	_	_	_	@dtp1985m-words#@dtp1985m#149.715#149.881
508	все	все	PRON	_	Animacy=Inan|Case=Nom|Gender=Neut|Number=Sing	_	_	_	@dtp1985m-words#@dtp1985m#149.881#150.047
509	равно	равный	ADJ	_	Degree=Pos|Gender=Neut|Number=Sing|Variant=Short	_	_	_	@dtp1985m-words#@dtp1985m#150.047#150.213
510	#смеется#	#смеется#	X	_	_	_	_	_	@dtp1985m-words#@dtp1985m#150.901#151.401
511	да	да	PART	_	_	_	_	_	@dtp1985m-words#@dtp1985m#151.401#151.901
512	но	но	PART	_	_	_	_	_	@dtp1985m-words#@dtp1985m#152.016#152.258
513	мы	мы	PRON	_	Case=Nom|Number=Plur|Person=1	_	_	_	@dtp1985m-words#@dtp1985m#152.258#152.5
514	с	с	ADP	_	_	_	_	_	@dtp1985m-words#@dtp1985m#152.5#152.742
515	ними	они	PRON	_	Case=Ins|Number=Plur|Person=3	_	_	_	@dtp1985m-words#@dtp1985m#152.742#152.984
516	общаемся	общаться	VERB	_	Aspect=Imp|Mood=Ind|Number=Plur|Person=1|Tense=Pres|VerbForm=Fin|Voice=Mid	_	_	_	@dtp1985m-words#@dtp1985m#152.984#153.226
517	/	/	PUNCT	_	_	_	_	_	@dtp1985m-words#@dtp1985m#153.226#153.468
518	ну	ну	PART	_	_	_	_	_	@dtp1985m-words#@dtp1985m#153.468#153.71
519	то	то	PRON	_	Animacy=Inan|Case=Nom|Gender=Neut|Number=Sing	_	_	_	@dtp1985m-words#@dtp1985m#153.71#153.952
520	есть	быть	VERB	_	Aspect=Imp|Mood=Ind|Number=Sing|Person=3|Tense=Pres|VerbForm=Fin|Voice=Act	_	_	_	@dtp1985m-words#@dtp1985m#153.952#154.196
521	ну	ну	PART	_	_	_	_	_	@dtp1985m-words#@dtp1985m#155.868#156.169
522	как	как	SCONJ	_	_	_	_	_	@dtp1985m-words#@dtp1985m#156.169#156.47
523	конечно	конечно	ADV	_	Degree=Pos	_	_	_	@dtp1985m-words#@dtp1985m#156.47#156.771
524	веселее	веселый	ADJ	_	Degree=Cmp	_	_	_	@dtp1985m-words#@dtp1985m#156.771#157.072
525	и	и	CCONJ	_	_	_	_	_	@dtp1985m-words#@dtp1985m#157.072#157.373
526	интереснее	интересный	ADJ	_	Degree=Cmp	_	_	_	@dtp1985m-words#@dtp1985m#157.373#157.674
527	с	с	ADP	_	_	_	_	_	@dtp1985m-words#@dtp1985m#157.674#157.975
528	человеком	человек	NOUN	_	Animacy=Anim|Case=Ins|Gender=Masc|Number=Sing	_	_	_	@dtp1985m-words#@dtp1985m#157.975#158.276
529	у	у	ADP	_	_	_	_	_	@dtp1985m-words#@dtp1985m#158.276#158.577
530	которого	который	PRON	_	Case=Gen	_	_	_	@dtp1985m-words#@dtp1985m#158.577#158.878
531	хорошее	хороший	ADJ	_	Case=Nom|Degree=Pos|Gender=Neut|Number=Sing	_	_	_	@dtp1985m-words#@dtp1985m#158.878#159.179
532	чувство	чувство	NOUN	_	Animacy=Inan|Case=Nom|Gender=Neut|Number=Sing	_	_	_	@dtp1985m-words#@dtp1985m#159.179#159.48
533	юмора	юмор	NOUN	_	Animacy=Inan|Case=Gen|Gender=Masc|Number=Sing	_	_	_	@dtp1985m-words#@dtp1985m#159.48#159.781
534	/	/	PUNCT	_	_	_	_	_	@dtp1985m-words#@dtp1985m#159.781#160.082
535	но	но	CCONJ	_	_	_	_	_	@dtp1985m-words#@dtp1985m#160.082#160.383
536	мне	я	PRON	_	Case=Dat|Number=Sing|Person=1	_	_	_	@dtp1985m-words#@dtp1985m#160.383#160.684
537	кажется	казаться	VERB	_	Aspect=Imp|Mood=Ind|Number=Sing|Person=3|Tense=Pres|VerbForm=Fin|Voice=Mid	_	_	_	@dtp1985m-words#@dtp1985m#160.684#160.985
538	что	что	SCONJ	_	_	_	_	_	@dtp1985m-words#@dtp1985m#160.985#161.286
539	просто	просто	PART	_	_	_	_	_	@dtp1985m-words#@dtp1985m#161.286#161.587
540	дружба	дружба	NOUN	_	Animacy=Inan|Case=Nom|Gender=Fem|Number=Sing	_	_	_	@dtp1985m-words#@dtp1985m#161.587#161.888
541	наверное	наверное	ADV	_	Degree=Pos	_	_	_	@dtp1985m-words#@dtp1985m#161.888#162.189
542	такими	такой	DET	_	Case=Ins|Number=Plur	_	_	_	@dtp1985m-words#@dtp1985m#162.189#162.49
543	категориями	категория	NOUN	_	Animacy=Inan|Case=Ins|Gender=Fem|Number=Plur	_	_	_	@dtp1985m-words#@dtp1985m#162.49#162.791
544	/	/	PUNCT	_	_	_	_	_	@dtp1985m-words#@dtp1985m#162.791#163.092
545	немного	немного	ADV	_	Degree=Pos	_	_	_	@dtp1985m-words#@dtp1985m#163.092#163.393
546	не	не	PART	_	Polarity=Neg	_	_	_	@dtp1985m-words#@dtp1985m#163.393#163.694
547	определяется	определять	VERB	_	Aspect=Imp|Mood=Ind|Number=Sing|Person=3|Tense=Pres|VerbForm=Fin|Voice=Pass	_	_	_	@dtp1985m-words#@dtp1985m#163.694#164.016
548	#смеется#	#смеется#	X	_	_	_	_	_	@dtp1985m-words#@dtp1985m#169.292#170.047
549	эт...	эт...	PROPN	_	Animacy=Anim|Case=Gen|Gender=Fem|Number=Sing	_	_	_	@dtp1985m-words#@dtp1985m#170.149#170.533
550	это	это	PRON	_	Animacy=Inan|Case=Acc|Gender=Neut|Number=Sing	_	_	_	@dtp1985m-words#@dtp1985m#170.533#170.917
551	которые	который	PRON	_	Case=Acc	_	_	_	@dtp1985m-words#@dtp1985m#170.917#171.301
552	анекдоты	анекдот	NOUN	_	Animacy=Inan|Case=Nom|Gender=Masc|Number=Plur	_	_	_	@dtp1985m-words#@dtp1985m#171.301#171.685
553	рассказывают	рассказывать	VERB	_	Aspect=Imp|Mood=Ind|Number=Plur|Person=3|Tense=Pres|VerbForm=Fin|Voice=Act	_	_	_	@dtp1985m-words#@dtp1985m#171.685#172.069
554	?	?	PUNCT	_	_	_	_	_	@dtp1985m-words#@dtp1985m#172.069#172.458
555	#смеется#	#смеется#	X	_	_	_	_	_	@dtp1985m-words#@dtp1985m#172.557#173.132
556	но	но	CCONJ	_	_	_	_	_	@dtp1985m-words#@dtp1985m#176.447#176.66
557	это	это	PRON	_	Animacy=Inan|Case=Nom|Gender=Neut|Number=Sing	_	_	_	@dtp1985m-words#@dtp1985m#176.66#176.873
558	их	их	DET	_	_	_	_	_	@dtp1985m-words#@dtp1985m#176.873#177.086
559	/	/	PUNCT	_	_	_	_	_	@dtp1985m-words#@dtp1985m#177.086#177.299
560	нууу	нууу	INTJ	_	_	_	_	_	@dtp1985m-words#@dtp1985m#177.299#177.512
561	/	/	PUNCT	_	_	_	_	_	@dtp1985m-words#@dtp1985m#177.512#177.725
562	их	они	DET	_	_	_	_	_	@dtp1985m-words#@dtp1985m#177.725#177.938
563	плохими	плохой	ADJ	_	Case=Ins|Degree=Pos|Number=Plur	_	_	_	@dtp1985m-words#@dtp1985m#177.938#178.151
564	людьми	человек	NOUN	_	Animacy=Anim|Case=Ins|Gender=Masc|Number=Plur	_	_	_	@dtp1985m-words#@dtp1985m#178.151#178.364
565	это	это	PRON	_	Animacy=Inan|Case=Nom|Gender=Neut|Number=Sing	_	_	_	@dtp1985m-words#@dtp1985m#178.364#178.577
566	не	не	PART	_	Polarity=Neg	_	_	_	@dtp1985m-words#@dtp1985m#178.577#178.79
567	делает	делать	VERB	_	Aspect=Imp|Mood=Ind|Number=Sing|Person=3|Tense=Pres|VerbForm=Fin|Voice=Act	_	_	_	@dtp1985m-words#@dtp1985m#178.79#179.011
568	я	я	PRON	_	Case=Nom|Number=Sing|Person=1	_	_	_	@dtp1985m-words#@dtp1985m#179.033#179.231
569	бы	бы	PART	_	_	_	_	_	@dtp1985m-words#@dtp1985m#179.231#179.429
570	вот	вот	PART	_	_	_	_	_	@dtp1985m-words#@dtp1985m#179.429#179.627
571	с	с	ADP	_	_	_	_	_	@dtp1985m-words#@dtp1985m#179.627#179.825
572	Антоном	Антон	PROPN	_	Animacy=Anim|Case=Ins|Gender=Masc|Number=Sing	_	_	_	@dtp1985m-words#@dtp1985m#179.825#180.023
573	дружил	дружить	VERB	_	Aspect=Imp|Gender=Masc|Mood=Ind|Number=Sing|Tense=Past|VerbForm=Fin|Voice=Act	_	_	_	@dtp1985m-words#@dtp1985m#180.023#180.221
574	даже	даже	PART	_	_	_	_	_	@dtp1985m-words#@dtp1985m#180.221#180.419
575	если	если	SCONJ	_	_	_	_	_	@dtp1985m-words#@dtp1985m#180.419#180.617
576	б	бы	PART	_	_	_	_	_	@dtp1985m-words#@dtp1985m#180.617#180.815
577	он	он	PRON	_	Case=Nom|Gender=Masc|Number=Sing|Person=3	_	_	_	@dtp1985m-words#@dtp1985m#180.815#181.013
578	был	быть	VERB	_	Aspect=Imp|Gender=Masc|Mood=Ind|Number=Sing|Tense=Past|VerbForm=Fin|Voice=Act	_	_	_	@dtp1985m-words#@dtp1985m#181.013#181.211
579	занудой	зануда	NOUN	_	Animacy=Inan|Case=Ins|Gender=Fem|Number=Sing	_	_	_	@dtp1985m-words#@dtp1985m#181.211#181.409
580	/	/	PUNCT	_	_	_	_	_	@dtp1985m-words#@dtp1985m#181.409#181.607
581	ну	ну	PART	_	_	_	_	_	@dtp1985m-words#@dtp1985m#181.607#181.805
582	это	это	PRON	_	Animacy=Inan|Case=Nom|Gender=Neut|Number=Sing	_	_	_	@dtp1985m-words#@dtp1985m#181.805#182.016
583	абсолютно	абсолютно	ADV	_	Degree=Pos	_	_	_	@dtp1985m-words#@dtp1985m#182.143#182.377
584	неважно	неважный	ADJ	_	Degree=Pos|Gender=Neut|Number=Sing|Variant=Short	_	_	_	@dtp1985m-words#@dtp1985m#182.377#182.611
585	что	что	SCONJ	_	_	_	_	_	@dtp1985m-words#@dtp1985m#182.611#182.845
586	он	он	PRON	_	Case=Nom|Gender=Masc|Number=Sing|Person=3	_	_	_	@dtp1985m-words#@dtp1985m#182.845#183.079
587	смешной	смешной	ADJ	_	Case=Nom|Degree=Pos|Gender=Masc|Number=Sing	_	_	_	@dtp1985m-words#@dtp1985m#183.079#183.313
588	чувак	чувак	NOUN	_	Animacy=Anim|Case=Nom|Gender=Masc|Number=Sing	_	_	_	@dtp1985m-words#@dtp1985m#183.313#183.547
589	/	/	PUNCT	_	_	_	_	_	@dtp1985m-words#@dtp1985m#183.547#183.781
590	нас	мы	PRON	_	Case=Acc|Number=Plur|Person=1	_	_	_	@dtp1985m-words#@dtp1985m#183.781#184.015
591	/	/	PUNCT	_	_	_	_	_	@dtp1985m-words#@dtp1985m#184.015#184.249
592	нас	мы	PRON	_	Case=Acc|Number=Plur|Person=1	_	_	_	@dtp1985m-words#@dtp1985m#184.249#184.483
593	/	/	PUNCT	_	_	_	_	_	@dtp1985m-words#@dtp1985m#184.483#184.717
594	вряд	вряд	ADV	_	Degree=Pos	_	_	_	@dtp1985m-words#@dtp1985m#184.717#184.951
595	ли	ли	PART	_	_	_	_	_	@dtp1985m-words#@dtp1985m#184.951#185.185
596	сб...	сб..	X	_	_	_	_	_	@dtp1985m-words#@dtp1985m#185.185#185.419
597	там	там	ADV	_	Degree=Pos	_	_	_	@dtp1985m-words#@dtp1985m#185.419#185.653
598	/	/	PUNCT	_	_	_	_	_	@dtp1985m-words#@dtp1985m#185.653#185.887
599	как	как	SCONJ	_	_	_	_	_	@dtp1985m-words#@dtp1985m#185.887#186.121
600	друзей	друг	NOUN	_	Animacy=Anim|Case=Acc|Gender=Masc|Number=Plur	_	_	_	@dtp1985m-words#@dtp1985m#186.121#186.355
601	именно	именно	PART	_	_	_	_	_	@dtp1985m-words#@dtp1985m#186.355#186.589
602	/	/	PUNCT	_	_	_	_	_	@dtp1985m-words#@dtp1985m#186.589#186.823
603	сближает	сближать	VERB	_	Aspect=Imp|Mood=Ind|Number=Sing|Person=3|Tense=Pres|VerbForm=Fin|Voice=Act	_	_	_	@dtp1985m-words#@dtp1985m#186.823#187.057
604	это	это	DET	_	Case=Acc|Gender=Neut|Number=Sing	_	_	_	@dtp1985m-words#@dtp1985m#187.057#187.303
605	это	этот	PRON	_	Animacy=Inan|Case=Acc|Gender=Neut|Number=Sing	_	_	_	@dtp1985m-words#@dtp1985m#187.303#187.553
606	работа	работа	NOUN	_	Animacy=Inan|Case=Nom|Gender=Fem|Number=Sing	_	_	_	@dtp1985m-words#@dtp1985m#187.553#187.803
607	нас	мы	PRON	_	Case=Acc|Number=Plur|Person=1	_	_	_	@dtp1985m-words#@dtp1985m#187.803#188.053
608	сводит	сводить	VERB	_	Aspect=Imp|Mood=Ind|Number=Sing|Person=3|Tense=Pres|VerbForm=Fin|Voice=Act	_	_	_	@dtp1985m-words#@dtp1985m#188.053#188.303
609	по	по	ADP	_	_	_	_	_	@dtp1985m-words#@dtp1985m#188.303#188.553
610	юмору	юмор	NOUN	_	Animacy=Inan|Case=Dat|Gender=Masc|Number=Sing	_	_	_	@dtp1985m-words#@dtp1985m#188.553#188.803
611	/	/	PUNCT	_	_	_	_	_	@dtp1985m-words#@dtp1985m#188.803#189.053
612	а	а	CCONJ	_	_	_	_	_	@dtp1985m-words#@dtp1985m#189.053#189.303
613	как	как	SCONJ	_	_	_	_	_	@dtp1985m-words#@dtp1985m#189.303#189.553
614	друзей	друг	NOUN	_	Animacy=Anim|Case=Acc|Gender=Masc|Number=Plur	_	_	_	@dtp1985m-words#@dtp1985m#189.553#189.812
615	ну	ну	PART	_	_	_	_	_	@dtp1985m-words#@dtp1985m#193.504#193.748
616	коне...	коне...	X	_	_	_	_	_	@dtp1985m-words#@dtp1985m#193.748#193.992
617	э	эра	INTJ	_	_	_	_	_	@dtp1985m-words#@dtp1985m#193.992#194.236
618	ну	ну	PART	_	_	_	_	_	@dtp1985m-words#@dtp1985m#194.236#194.48
619	бывает	бывать	VERB	_	Aspect=Imp|Mood=Ind|Number=Sing|Person=3|Tense=Pres|VerbForm=Fin|Voice=Act	_	_	_	@dtp1985m-words#@dtp1985m#194.48#194.727
620	ну	ну	PART	_	_	_	_	_	@dtp1985m-words#@dtp1985m#196.628#196.917
621	нет	нет	PART	_	Aspect=Imp|Mood=Ind|Number=Sing|Person=3|Tense=Pres|VerbForm=Fin|Voice=Act	_	_	_	@dtp1985m-words#@dtp1985m#196.917#197.206
622	такого	такой	DET	_	Case=Gen|Gender=Neut|Number=Sing	_	_	_	@dtp1985m-words#@dtp1985m#197.206#197.495
623	что	что	SCONJ	_	_	_	_	_	@dtp1985m-words#@dtp1985m#197.495#197.784
624	мы	мы	PRON	_	Case=Nom|Number=Plur|Person=1	_	_	_	@dtp1985m-words#@dtp1985m#197.784#198.073
625	типа	типа	PART	_	_	_	_	_	@dtp1985m-words#@dtp1985m#198.073#198.362
626	/	/	PUNCT	_	_	_	_	_	@dtp1985m-words#@dtp1985m#198.362#198.651
627	ну	ну	PART	_	_	_	_	_	@dtp1985m-words#@dtp1985m#198.651#198.94
628	чего	что	PRON	_	Case=Gen	_	_	_	@dtp1985m-words#@dtp1985m#198.94#199.229
629	ты	ты	PRON	_	Case=Nom|Number=Sing|Person=2	_	_	_	@dtp1985m-words#@dtp1985m#199.229#199.518
630	/	/	PUNCT	_	_	_	_	_	@dtp1985m-words#@dtp1985m#199.518#199.807
631	мы	мы	PRON	_	Case=Nom|Number=Plur|Person=1	_	_	_	@dtp1985m-words#@dtp1985m#199.807#200.096
632	же	же	PART	_	_	_	_	_	@dtp1985m-words#@dtp1985m#200.096#200.385
633	признанные	признанный	VERB	_	Degree=Pos|Number=Plur|	_	_	_	@dtp1985m-words#@dtp1985m#200.385#200.674
634	/	/	PUNCT	_	_	_	_	_	@dtp1985m-words#@dtp1985m#200.674#200.963
635	в	в	ADP	_	_	_	_	_	@dtp1985m-words#@dtp1985m#200.963#201.252
636	этой	этот	DET	_	Case=Loc|Gender=Fem|Number=Sing	_	_	_	@dtp1985m-words#@dtp1985m#201.252#201.541
637	стране	страна	NOUN	_	Animacy=Inan|Case=Loc|Gender=Fem|Number=Sing	_	_	_	@dtp1985m-words#@dtp1985m#201.541#201.83
638	комики	комик	NOUN	_	Animacy=Anim|Case=Nom|Gender=Masc|Number=Plur	_	_	_	@dtp1985m-words#@dtp1985m#201.83#202.132
639	да	да	PART	_	_	_	_	_	@dtp1985m-words#@dtp1985m#202.867#203.117
640	/	/	PUNCT	_	_	_	_	_	@dtp1985m-words#@dtp1985m#203.117#203.367
641	ты	ты	PRON	_	Case=Nom|Number=Sing|Person=2	_	_	_	@dtp1985m-words#@dtp1985m#203.367#203.617
642	посмотри	смотреть	VERB	_	Aspect=Perf|Mood=Imp|Number=Sing|Person=2|VerbForm=Fin|Voice=Act	_	_	_	@dtp1985m-words#@dtp1985m#203.617#203.867
643	да	да	PART	_	_	_	_	_	@dtp1985m-words#@dtp1985m#205.297#205.719
644	посмотри	смотреть	VERB	_	Aspect=Perf|Mood=Imp|Number=Sing|Person=2|VerbForm=Fin|Voice=Act	_	_	_	@dtp1985m-words#@dtp1985m#206.314#206.656
645	на	на	ADP	_	_	_	_	_	@dtp1985m-words#@dtp1985m#206.656#206.998
646	наши	наш	DET	_	Case=Acc|Number=Plur	_	_	_	@dtp1985m-words#@dtp1985m#206.998#207.34
647	рейтинги	рейтинг	NOUN	_	Animacy=Inan|Case=Acc|Gender=Masc|Number=Plur	_	_	_	@dtp1985m-words#@dtp1985m#207.34#207.685
648	мы	мы	PRON	_	Case=Nom|Number=Plur|Person=1	_	_	_	@dtp1985m-words#@dtp1985m#207.685#208.062
649	/	/	PUNCT	_	_	_	_	_	@dtp1985m-words#@dtp1985m#208.062#208.439
650	априори	априори	ADV	_	Degree=Pos	_	_	_	@dtp1985m-words#@dtp1985m#208.439#208.816
651	должны	должен	ADJ	_	Degree=Pos|Number=Plur|Variant=Short	_	_	_	@dtp1985m-words#@dtp1985m#208.816#209.193
652	веселить	веселить	VERB	_	Aspect=Imp|VerbForm=Inf|Voice=Act	_	_	_	@dtp1985m-words#@dtp1985m#209.193#209.57
653	тебя	ты	PRON	_	Case=Acc|Number=Sing|Person=2	_	_	_	@dtp1985m-words#@dtp1985m#209.57#209.95
654	нет	нет	PART	_	_	_	_	_	@dtp1985m-words#@dtp1985m#209.95#210.47
655	конечно	конечно	ADV	_	Degree=Pos	_	_	_	@dtp1985m-words#@dtp1985m#210.47#210.991
656	да	да	PART	_	_	_	_	_	@dtp1985m-words#@dtp1985m#213.495#213.938
657	нет	нет	PART	_	_	_	_	_	@dtp1985m-words#@dtp1985m#213.938#214.381
658	такого	такой	DET	_	Case=Gen|Gender=Neut|Number=Sing	_	_	_	@dtp1985m-words#@dtp1985m#214.381#214.826
659	надо	надо	ADV	_	Degree=Pos	_	_	_	@dtp1985m-words#@dtp1985m#228.414#228.918
660	ну	ну	PART	_	_	_	_	_	@dtp1985m-words#@dtp1985m#235.495#235.795
661	не	не	PART	_	Polarity=Neg	_	_	_	@dtp1985m-words#@dtp1985m#235.795#236.095
662	портить	портить	VERB	_	Aspect=Imp|VerbForm=Inf|Voice=Act	_	_	_	@dtp1985m-words#@dtp1985m#236.095#236.395
663	же	же	PART	_	_	_	_	_	@dtp1985m-words#@dtp1985m#236.395#236.695
664	вечеринку	вечеринка	NOUN	_	Animacy=Inan|Case=Acc|Gender=Fem|Number=Sing	_	_	_	@dtp1985m-words#@dtp1985m#236.695#236.995
665	/	/	PUNCT	_	_	_	_	_	@dtp1985m-words#@dtp1985m#236.995#237.295
666	попытками	попытка	NOUN	_	Animacy=Inan|Case=Ins|Gender=Fem|Number=Plur	_	_	_	@dtp1985m-words#@dtp1985m#237.295#237.595
667	пошутить	шутить	VERB	_	Aspect=Perf|VerbForm=Inf|Voice=Act	_	_	_	@dtp1985m-words#@dtp1985m#237.595#237.895
668	там	там	ADV	_	Degree=Pos	_	_	_	@dtp1985m-words#@dtp1985m#237.895#238.195
669	/	/	PUNCT	_	_	_	_	_	@dtp1985m-words#@dtp1985m#238.195#238.495
670	двадцать	двадцать	NUM	_	Case=Nom	_	_	_	@dtp1985m-words#@dtp1985m#238.495#238.795
671	пять	пять	NUM	_	Case=Nom	_	_	_	@dtp1985m-words#@dtp1985m#238.795#239.095
672	раз	раз	NOUN	_	Animacy=Inan|Case=Gen|Gender=Masc|Number=Plur	_	_	_	@dtp1985m-words#@dtp1985m#239.095#239.396
673	[нрзб]	[нрзб]	X	_	_	_	_	_	@dtp1985m-words#@dtp1985m#243.947#244.947
674	#смеется#	#смеется#	X	_	_	_	_	_	@dtp1985m-words#@dtp1985m#245.396#246.537
675	ну	ну	PART	_	_	_	_	_	@dtp1985m-words#@dtp1985m#246.97#247.47
676	да	да	PART	_	_	_	_	_	@dtp1985m-words#@dtp1985m#247.47#247.97
677	да	да	PART	_	_	_	_	_	@dtp1985m-words#@dtp1985m#248.707#249.707
678	нет	нет	PART	_	_	_	_	_	@dtp1985m-words#@dtp1985m#250.61#250.8
679	ну	ну	PART	_	_	_	_	_	@dtp1985m-words#@dtp1985m#250.8#250.99
680	теперь	теперь	ADV	_	Degree=Pos	_	_	_	@dtp1985m-words#@dtp1985m#250.99#251.18
681	оно	оно	PRON	_	Case=Nom|Gender=Neut|Number=Sing|Person=3	_	_	_	@dtp1985m-words#@dtp1985m#251.18#251.37
682	нам	мы	PRON	_	Case=Dat|Number=Plur|Person=1	_	_	_	@dtp1985m-words#@dtp1985m#251.37#251.56
683	помогло	помочь	VERB	_	Aspect=Perf|Gender=Neut|Mood=Ind|Number=Sing|Tense=Past|VerbForm=Fin|Voice=Act	_	_	_	@dtp1985m-words#@dtp1985m#251.56#251.75
684	/	/	PUNCT	_	_	_	_	_	@dtp1985m-words#@dtp1985m#251.75#251.94
685	в	в	ADP	_	_	_	_	_	@dtp1985m-words#@dtp1985m#251.94#252.13
686	глобальном	глобальный	ADJ	_	Case=Loc|Degree=Pos|Gender=Masc|Number=Sing	_	_	_	@dtp1985m-words#@dtp1985m#252.13#252.328
687	да	да	PART	_	_	_	_	_	@dtp1985m-words#@dtp1985m#252.53#252.725
